2006,0.37
2006,0
2006,0.94
2006,0.37
2006,-0.04
2006,0.35
2006,-0.63
2006,0.12
2006,-0.36
2006,-0.4
2006,0.56
2006,-1.83
2006,0.18
2006,0.24
2006,-0.17
2006,0.72
2006,0.78
2006,0.11
2006,-0.4
2006,0.19
2006,-0.91
2006,-0.54
2006,0.08
2006,-0.81
2006,0.87
2006,-0.15
2006,0.25
2006,-0.33
2006,1
2006,0.35
2006,0.73
2006,-0.17
2006,-0.33
2006,0.75
2006,-0.38
2006,0.13
2006,0.36
2006,-1.04
2006,0.83
2006,-0.16
2006,-0.15
2006,-0.7
2006,-0.19
2006,0.2
2006,-0.49
2006,0.72
2006,0.21
2006,1.04
2006,0.43
2006,0.18
2006,0.15
2006,-0.17
2006,-0.6
2006,0.6
2006,-0.26
2006,0.1
2006,-0.1
2006,-0.64
2006,0.75
2006,-0.2
2006,-0.41
2006,0.23
2006,0.63
2006,0.43
2006,-0.19
2006,-1.03
2006,0.09
2006,-0.78
2006,0.12
2006,0.08
2006,-0.29
2006,1.71
2006,0.2
2006,0.12
2006,-0.01
2006,-0.24
2006,-0.49
2006,0.28
2006,0.33
2006,0.07
2006,-0.41
2006,0.61
2006,-0.39
2006,0.32
2006,1.03
2006,-0.08
2006,0.04
2006,-0.17
2006,-1.28
2006,-1.12
2006,0.25
2006,-0.19
2006,-1.68
2006,-0.67
2006,0.41
2006,-0.39
2006,-0.43
2006,0.16
2006,1.14
2006,0.57
2006,-1.58
2006,0.81
2006,1.23
2006,0.2
2006,-1.78
2006,-0.11
2006,-0.61
2006,0.14
2006,-0.45
2006,-1.19
2006,-1.11
2006,0.52
2006,2.12
2006,-0.37
2006,-0.91
2006,-0
2006,0.97
2006,-0.53
2006,-0.09
2006,0.49
2006,-0.91
2006,0.55
2006,2.16
2006,-0.21
2006,0.79
2006,-0.72
2006,0.25
2006,-0.67
2006,0.15
2006,0.4
2006,-1.09
2006,-1.3
2006,-0.49
2006,-0.14
2006,0.19
2006,1.86
2006,-0.85
2006,-0.71
2006,1.66
2006,0.63
2006,-0.04
2006,-0.41
2006,1.22
2006,-0.15
2006,-0.45
2006,0.51
2006,0.22
2006,-0.07
2006,-0.28
2006,-0.34
2006,-0.43
2006,0.46
2006,-0.4
2006,0.12
2006,1.37
2006,0.77
2006,0.16
2006,0.37
2006,-0.37
2006,0.1
2006,-0.45
2006,0.24
2006,-0.07
2006,0.52
2006,0.19
2006,0.08
2006,-0.12
2006,0.55
2006,0.17
2006,-0.99
2006,-0.48
2006,0.38
2006,0.05
2006,1.04
2006,0.39
2006,-0.14
2006,0.26
2006,0.12
2006,-0.27
2006,0.57
2006,-0.54
2006,-0.25
2006,0.88
2006,0.75
2006,0.02
2006,0.17
2006,-0.23
2006,-0.34
2006,0.21
2006,1.21
2006,0.22
2006,-0.27
2006,0.08
2006,0.2
2006,-0.26
2006,0.95
2006,0.2
2006,0.25
2006,-0.37
2006,0.13
2006,0.08
2006,0.12
2006,0.62
2006,0.03
2006,0.35
2006,0.5
2006,-0.85
2006,0.04
2006,0
2006,-0.74
2006,-0.03
2006,-0.22
2006,1.13
2006,0.22
2006,0.21
2006,-0.53
2006,0.19
2006,0.25
2006,0.64
2006,0.24
2006,0.23
2006,0.1
2006,-0.05
2006,0.16
2006,0.23
2006,-0.37
2006,-1.36
2006,0.34
2006,0.92
2006,0.08
2006,-0.28
2006,0.89
2006,0.4
2006,-0.13
2006,-0.4
2006,0.18
2006,0.23
2006,-0.1
2006,0.12
2006,0.87
2006,0.11
2006,-0.32
2006,0.22
2006,-0.14
2006,-0.37
2006,-0.53
2006,0.44
2006,0.7
2006,-0.15
2006,-0.45
