2014,-0.89
2014,-0.03
2014,-0.25
2014,0.61
2014,-0.02
2014,0.03
2014,0.23
2014,-1.26
2014,1.08
2014,0.52
2014,-0.13
2014,-0.39
2014,0.28
2014,0.06
2014,-0.89
2014,-2.09
2014,-0.49
2014,0.61
2014,-1.02
2014,1.13
2014,-0.65
2014,-2.28
2014,0.76
2014,-0.2
2014,1.24
2014,1.33
2014,0.16
2014,1.11
2014,-0.03
2014,0.58
2014,0.48
2014,0.12
2014,-0.65
2014,0.6
2014,-0.19
2014,0.62
2014,-0.13
2014,0
2014,0.49
2014,0.28
2014,-0.74
2014,1.53
2014,-0.01
2014,0.17
2014,0.05
2014,-0.05
2014,-0.51
2014,0.03
2014,-1.17
2014,-0.28
2014,0.96
2014,0.72
2014,-0.61
2014,0.6
2014,-0.29
2014,-0.49
2014,0.44
2014,-0.7
2014,-0.19
2014,0.46
2014,0.79
2014,0.7
2014,0.29
2014,-0.11
2014,-1.25
2014,-1.08
2014,0.38
2014,1.09
2014,-2.09
2014,-0.95
2014,0.82
2014,0.68
2014,1.05
2014,0.14
2014,0.38
2014,0.41
2014,-0.22
2014,0.17
2014,-0.81
2014,0.32
2014,0.48
2014,0.3
2014,-0.01
2014,-0.13
2014,0.19
2014,-0.9
2014,0.56
2014,-0.14
2014,0.15
2014,0.97
2014,0.04
2014,-0.47
2014,-0.94
2014,0.37
2014,0.38
2014,-0.65
2014,0.81
2014,0.24
2014,0.42
2014,0.6
2014,-0.11
2014,0.54
2014,0.18
2014,0.07
2014,-0.04
2014,0.19
2014,0.65
2014,0.46
2014,0.09
2014,-0.02
2014,-0.35
2014,-0.71
2014,0.31
2014,0.08
2014,0.22
2014,0.77
2014,0.13
2014,0.17
2014,-0.01
2014,-0.64
2014,0.49
2014,-0.12
2014,0.19
2014,-0.04
2014,0.67
2014,0.07
2014,0.55
2014,-0.39
2014,-0.7
2014,0.46
2014,-0.41
2014,0.15
2014,0.48
2014,-0.19
2014,0.42
2014,-1.18
2014,1.03
2014,-0.23
2014,0.5
2014,0.18
2014,0.05
2014,-0.48
2014,0.03
2014,-0.45
2014,0.01
2014,-2
2014,-0.29
2014,0.72
2014,-0.97
2014,0
2014,-0.56
2014,1.15
2014,0.28
2014,-0.16
2014,0.67
2014,0.43
2014,-0.01
2014,0.85
2014,0.5
2014,0.25
2014,0.29
2014,-0.2
2014,0.48
2014,0.11
2014,0
2014,-0.17
2014,0.33
2014,-0.05
2014,-0.08
2014,-0.15
2014,0.5
2014,-0.31
2014,-0.65
2014,0.36
2014,0.09
2014,-0.6
2014,-0.07
2014,0.75
2014,0.13
2014,0.49
2014,-0.05
2014,-0.8
2014,-0.58
2014,0.78
2014,-1.62
2014,0.86
2014,-0.25
2014,-0.28
2014,-1.32
2014,0
2014,1.12
2014,-0.16
2014,-1.51
2014,1.75
2014,-2.07
2014,-1.15
2014,-1.65
2014,0.16
2014,-0.81
2014,0.01
2014,1.29
2014,0.91
2014,1.96
2014,-0.73
2014,1.23
2014,0.71
2014,-0.15
2014,1.19
2014,-0.14
2014,0.62
2014,1.17
2014,-0.01
2014,-0.28
2014,0.57
2014,0.38
2014,0.03
2014,0.31
2014,0.07
2014,-0.07
2014,0.05
2014,0.02
2014,0.07
2014,0.51
2014,-0.15
2014,0.2
2014,0.52
2014,0.29
2014,-0.12
2014,0.28
2014,-0.25
2014,-0.68
2014,0.64
2014,0.38
2014,-0.12
2014,0.17
2014,-0.73
2014,-0.02
2014,-1.64
2014,0.45
2014,-1.62
2014,-0.63
2014,-0.85
2014,2.04
2014,2.4
2014,0.46
2014,0.38
2014,0.17
2014,-0.01
2014,0.33
2014,0.09
2014,-0.49
2014,-1.03
